City,Price,Beds,Baths,Size,Address,Acres,Description,Agent,Latitude,Longitude,Source
Wendell,"$395,000",3,2,"1,226","7253 Hunt Valley Trail, Wendell, NC 27591",0.69,"3 bedroom 2 bath One Story Ranch Home on .69 Acres with NO HOA Fees, Nice front and back yard, screen porch, Kitchen with granite countertop, A/C 3 years , LVT flooring.",LUPITA Leary EXP Realty LLC,35.7459068,-78.3977207,Google
Wendell,"$538,246",4,2.5,"2,962","104 Gin Branch Rd, Wendell, NC 27591",0.78,"Beautiful Two Story home in the town of Wendell! Location is convenient! The owner's down Teton floorplan is great for gatherings, but you'll also notice its advantages during everyday living. The combined Great Room, dining room and kitchen with breakfast bar make a great place to entertain or",Monroe Hale Mattamy Homes LLC,35.7384969,-78.3912009,Google
Wendell,"$530,666",4,2.5,"2,962","7417 Prato Ct, Wendell, NC 27591",0.75,"Beautiful Two Story home in the town of Wendell! Location is convenient! The owner's down Teton floorplan is great for gatherings, but you'll also notice its advantages during everyday living. The combined Great Room, dining room and kitchen with breakfast bar make a great place to entertain or",Monroe Hale Mattamy Homes LLC,35.7380116,-78.38924899999999,Google
Wendell,"$389,900",Beautiful,2.5,"1,785","79 Barhams Mill Pond Way, Wendell, NC 27591",0.66,"Beautiful Stewart floor plan with screened back porch in sought after Maggie Way community with 3 bedrooms, 2 1/2 baths, and play room! Kitchen features gorgeous cabinets, granite countertops, tile backsplash, stainless steel appliances & island. Huge living room with cozy gas log fireplace &",Jaclyn Smith HomeTowne Realty,35.7395545,-78.3710467,Google
Wendell,"$392,900",4,2.5,"1,850","369 E Clydes Point Way, Wendell, NC 27591",0.57,"Fall in love with this gorgeous Princeton floor plan in the Maggie Way community! Kitchen features beautiful cabinets, granite countertops, SS appliances, tile backsplash, walk in pantry and island with seating. Living room with cozy fireplace and built-in bookshelves. Escape to your Main Suite",Jaclyn Smith HomeTowne Realty,35.7410537,-78.37131459999999,Google
Wendell,"$549,990",4,3,"2,569","49 W Star Foal Ln, Wendell, NC 27591",0.69,Beautiful Mercer plan with main floor guest suite and luxurious second floor owner's suite with sitting room! Open-concept single-family homes with 3-car garage options and flexible floor plan designs will be offered on large homesites of almost 1 acre to over 1 acre in size. Enjoy living close to,Alex Lilly Pulte Home Company LLC,35.752838,-78.3539682,Google
Wendell,"$401,900",4,2.5,"2,164","1021 Leo Minor Ln, Wendell, NC 27591",N/A,Welcome home to the very popular Penwell plan in our amazing Anderson Farm community. You will fall in love with the 9ft ceilings and Revwood laminate flooring throughout main living areas! Work From Home? Enjoy the private dedicated office with beautiful glass panel French doors. The open concept,"Keith Chandler DR Horton-Terramor Homes, LLC",35.7931529,-78.401359,Google
Wendell,"$409,900",Kitchen,2.5,"1,863","63 Barhams Mill Pond Way, Wendell, NC 27591",0.67,"Kitchen features beautiful cabinets, granite countertops, SS appliances and tile backsplash. Living room with cozy gas log fireplace. Escape to your first floor Main Suite with large walk in closet, double sink vanity and 5ft shower. Three additional spacious bedrooms upstairs. Photos of similar",Jaclyn Smith HomeTowne Realty,35.7395545,-78.3710467,Google
Wendell,"$387,900",Beautiful,2.5,"1,785","157 Barhams Mill Pond Way, Wendell, NC 27591",0.56,"Beautiful Stewart floor plan in sought after Maggie Way community with 3 bedrooms, 2 1/2 baths, and play room! Kitchen features gorgeous cabinets, granite countertops, tile backsplash, stainless steel appliances & island. Huge living room with cozy gas log fireplace & lovely bench window seats!",Jaclyn Smith HomeTowne Realty,35.7395545,-78.3710467,Google
Wendell,"$415,000",3,2.5,"1,884","394 E Clydes Point Way, Wendell, NC 27591",0.45,"This beautiful Smithfield floor plan in the Maggie Way community has so much to offer! Open floor plan throughout kitchen, dining and living room. Kitchen features gorgeous cabinets, granite countertops, tile backsplash, stainless steel appliances & large island. Spacious walk-in closet, double",Jaclyn Smith HomeTowne Realty,35.7410537,-78.37131459999999,Google
Wendell,"$428,886",3,2,"2,100","7409 Prato Ct, Wendell, NC 27591",0.69,* Move-in Ready * Beautiful RANCH home in the town of Wendell! Location is convenient! This home features a screened in porch!,Monroe Hale Mattamy Homes LLC,35.7380277,-78.3904843,Google
Wendell,"$389,900",3,2.5,"1,850","80 Barhams Mill Pond Way, Wendell, NC 27591",0.48,"Fall in love with this gorgeous Princeton floor plan in the Maggie Way community! Kitchen features beautiful cabinets, granite countertops, SS appliances, tile backsplash, walk in pantry and island with seating. Living room with cozy gas log fireplace and built-in bookshelves. Escape to your Main",Jaclyn Smith HomeTowne Realty,35.7395545,-78.3710467,Google
Wendell,"$399,900",New,2.5,"2,193","124 Fescue Trail, Wendell, NC 27591",0.59,"New construction in Parrish Hills. Spacious 2 story home has 3 bedrooms, 2.5 bathrooms. Finished 18X14 playroom/bonus room. Granite countertops, pantry, eat at bar stainless steel appliances and breakfast nook in kitchen. Separate dining room or flex room. Entry foyer. Laundry room. Spacious living",Randy White RE/MAX SOUTHLAND REALTY II,35.7762723,-78.305023,Google
Wendell,"$295,000",Conveniently,2,"1,181","282 Winesap Ln, Wendell, NC 27591",0.96,"Conveniently located in Wendell, this 3 bed, 2 bath ranch offers easy access to Raleigh and Clayton. Enjoy the benefits of NO city taxes or HOA fees on a large, nearly 1-acre almost flat lot complete with a rear deck, covered front porch, and storage space. Inside, vaulted ceilings grace the living",Oscar Corrales The Insight Group,35.7489234,-78.3328696,Google
Wendell,"$324,999",3,2.5,"1,580","4431 Wendell Blvd, Wendell, NC 27591",0.87,"Gorgeous Corner Lot Home w/ NO HOA and loaded with UPGRADES! Decked out with NEW Roof, New Carpet, Fresh Paint, New Fixtures, Gas Fireplace, Formal Dining Rm with Hardwood Flooring & Wainscoting, Chair Rail & Crown Molding and More! Spacious Primary Ste with WIC and Tray Ceiling. Side Entry Access",Adam Grossman GROSSMAN REAL ESTATE GROUP LLC,35.79021909302325,-78.35312955813954,Nominatim
Wendell,"$71,981",Bring,N/A,N/A,"86 Nottoway Ln, Wendell, NC 27591",3.18,"Bring your own builder! Discover this rare 3+ acre lot in a fantastic location with minimal restrictions—no HOA! This lot is part of a small, private custom home subdivision, with three homes currently under construction. Septic permits are approved for a 4-bedroom home, and Johnston County water",Joshua Fields Compass -- Raleigh,35.7381366,-78.3466657,Google
Wendell,"$290,000",Welcome,2,"1,279","564 Industrial Dr, Wendell, NC 27591",0.46,"Welcome to this charming 3 bedroom, 2 bathroom home nestled on a quiet street in northwest Wendell! The main living area is flooded with natural light, highlighting its high vaulted ceiling, giving a spacious and inviting feel. The primary bedroom, also with a vaulted ceiling, boasts a walk-in",Chimene Booty DEBTEAM,35.78773089476516,-78.37869289737723,Nominatim
Wendell,"$339,000",3,1,"1,555","1243 N Carolina 231, Wendell, NC 27591",0.97,"Modern country living close enough to the city to have shopping, restaurants, schools and easy commute. Downtown Wendell only 3 miles. Entirely remodeled modern-style home nestled almost an acre of land that includes mature pear and fig tree, as well as a beautiful oak tree and mature Japanese",Leah Spear Monarch Realty Co.,35.7565544,-78.3355631,Google
Wendell,"$329,900",Welcome,2,"1,388","229 Turnipseed Rd, Wendell, NC 27591",1.22,"Welcome to this charming 1.5-story home, featuring 3 bedrooms and 2 full bathrooms, situated on over an acre of land with no HOA restrictions. Enjoy expansive outdoor space, perfect for family gatherings and activities, along with plenty of driveway parking. Schedule your showing today !",Patricia Santibanez Movil Realty,35.7375248,-78.39488109999999,Google
Wendell,"$150,000",2,1,920,"3533 Holden Acres Dr, Wendell, NC 27591",0.5,sold as is.....seller is not offering any repairs....will not work with assignable contracts. seller does not know any specifics concerning this property. Property does not have electric or water.,Joi Heggins Custom Solutions,35.876318,-78.40632029999999,Google
Wendell,"$67,610",N/A,N/A,N/A,"93 Nottoway Ln, Wendell, NC 27591",3.18,"Beautiful 3+ Acre Lot in Great Location. Lot is located in Nottoway Farms, a small, Private (6) lot, Custom Home subdivision. Large, Cleared Open Lot that extends about 50 ft. into Tree Line. Bring your own Builder. No HOA. Very Few Restrictions. Horses Allowed. Survey Markers are in Place.","Laura Cash NorthGroup Real Estate, Inc.",35.7387857,-78.3463094,Google
Wendell,"$357,900",3,2.5,"1,635","99 Pontiac Ct, Wendell, NC 27591",0.71,"Charming One-Owner Home with Modern Upgrades!Discover the perfect blend of comfort and style in this meticulously maintained home. With only one owner, this property has been lovingly cared for and boasts a spacious, fully fenced backyard, perfect for outdoor activities and entertaining.","Barrington Simpson Reeves Realty, Inc.",35.7043469,-78.35710809999999,Google
Wendell,"$324,250",3,2,"1,376","466 Tafton Dr, Wendell, NC 27591",0.62,"Welcome to your charming retreat nestled close to Archer Lodge, offering a perfect blend of country living and modern comforts. Situated on a great lot with a serene ambiance, this residence promises a lifestyle of relaxation and convenience. Upon entry, the foyer welcomes you with beautiful",Mark Hargrove Mark Spain Real Estate,35.6925404,-78.3475314,Google
Wendell,"$89,018",N/A,N/A,N/A,"1005 Poinsettia Ln, Wendell, NC 27591",3.37,3.37 Acre Lot bordering Wendell Falls. Great opportunity for development of residential home sites with easement connecting to Wendell Falls PUD.,"Amir Hunter eXp Realty, LLC - C",35.7827405,-78.42972979999999,Google
Wendell,"$259,900",Affordable,2,"1,244","7009 Corfu Place, Wendell, NC 27591",0.61,"Affordable 4-Bedroom, 2-Bath Home in Perfect Wendell Location Nestled in a quiet cul-de-sac in Wendell, this charming 4-bedroom, 2-bathroom home offers a blend of space, comfort, and convenience. Sitting on over half an acre, this property is perfect for those seeking privacy while still","Barrington Simpson Reeves Realty, Inc.",35.8106966,-78.39243800000001,Google
Wendell,"$369,000",3,2.5,"1,613","1316 Raybon Dr, Wendell, NC 27591",0.65,"Picture perfect cape cod with wrap around porch available just in time for the autumn leaves! Conveniently located in Wendell at the end of a quiet street, this home is situated on .65 acres of private landscape surrounded by beautiful mature trees. Featuring a large kitchen/family room, primary",Hunter Mashburn Lavish Properties,35.8084017,-78.3814273,Google
Wendell,"$393,500",Nestled,3,"2,538","166 Deer Tracks Dr, Wendell, NC 27591",3.07,"Nestled on a generous 3.07-acre parcel of land just 25 minutes from the vibrant heart of Raleigh, this stunning home combines comfort, convenience, and versatility in one perfect package. With 3 bedrooms and 3 full bathrooms.This property also features a separate guest suite, complete with",Mirian Midence Keystar Realty & Management LL,35.7454116,-78.3548024,Google
Wendell,"$344,999",3,2,"1,642","1204 Annali Way, Wendell, NC 27591",0.94,"BACK ON MARKET DUE TO BUYER FINANCING FALLING THROUGH!! Come check out this lovely, recently renovated ranch. This home has so much to offer! The front porch is perfect for a rocking chair or two. Walk inside and enjoy the new LVP flooring throughout the common areas and a fresh coat of paint",Paula Villalva Clifton Property Investment,35.6884012,-78.3500966,Google
Wendell,"$379,900",Located,2.5,"1,915","66 Wood Green Dr, Wendell, NC 27591",0.33,"Located in the heart of Wendell, one mile to the town's Historical District, and 30 minutes East of Raleigh, stands an incredible 4 bedroom/2.5 bath home with no HOA! A warm and inviting wrap around porch greets you as you enter a spacious foyer laid with hardwood style flooring that flows into an",Erica Anderson Team Anderson Realty,35.787260230024955,-78.35890863521814,Nominatim
Wendell,"$325,000",2,1,"1,188","1705 Marshburn Rd, Wendell, NC 27591",1.5,"Welcome to this meticulously maintained 1962 brick ranch home, perfectly nestled on a spacious 1.5-acre lot just 5 minutes from Downtown Wendell. This one-story gem combines classic charm with modern updates, offering an ideal blend of comfort and convenience. The home features a new HVAC system",Brian Holt Keller Williams Realty,35.789634,-78.374342,Nominatim
Willow-spring,$300,3,2,"1,440","8304 S Creek Rd, Willow Spring, NC 27592",0.76,"Back on Market Because Buyer's Loan Fell Apart/ Awesome Opportunity to Live This Close to Downtown Raleigh, with THIS MUCH SQUARE FOOTAGE, for under $300K! Large .75 Acre Lot in Southern Wake County. This Home Has Three Bedrooms With Walk-in Closets/ Large Kitchen with Island/ Grilling Porch Rick Fleming Fonville Morisey/Triangle East",(984) 422-3313,35.5614758,-78.6578155,Google
Willow-spring,"$444,900",3,2.5,"2,290","8225 Burgwyn Ln, Willow Spring, NC 27592",0.59,"Welcome to your dream home! This stunning property boasts elegance and functionality, featuring a beautiful entry foyer with vaulted ceilings. The true hardwood flooring, wainscot paneling and wall molding, and fireplace add warmth throughout the main living areas, complementing the sophisticated Delia Duke Aimee Anderson & Associates",(919) 689-4612,35.5488668,-78.7214701,Google
Willow-spring,"$299,900","SPACE,SPACE,SPACE-Both",2,"1,480","87 White Memorial Church Rd, Benson, NC 27504",0.6,"SPACE,SPACE,SPACE-Both inside and out! This home is cute as a button and lovingly maintained. This 2 bedroom 2 bath brick ranch on almost an acre of unrestricted land is ready for you to make your own New LVP in spacious den with fireplace and beautifully restored hardwoods throughout the other Samantha Digiovanni HomeTowne Realty",(984) 400-5049,35.5211181,-78.6316226,Google
Willow-spring,"$299,900","SPACE,SPACE,SPACE-Both",2,"1,480","87 White Memorial Church Rd, Angier, NC 27501",0.93,"SPACE,SPACE,SPACE-Both inside and out! This home is cute as a button and lovingly maintained. This 2 bedroom 2 bath brick ranch on almost an acre of unrestricted land is ready for you to make your own New LVP in spacious den with fireplace and beautifully restored hardwoods throughout the other Samantha Digiovanni HomeTowne Realty",(984) 367-5226,35.5211181,-78.6316226,Google
Willow-spring,"$485,000",Stunning,2.5,"2,726","187 Ina Joe Place, Willow Spring, NC 27592",0.69,"Stunning 4 bedroom 2.5 bath home located in Walton Springs subdivision. The main level features gorgeous hardwood floors, crown molding throughout, large dining room, spacious kitchen with tile backsplash, beautiful quartz countertops and SS appliances, eat-in kitchen, half bathroom, large living",Ian Veling KW Realty Platinum,35.5580142,-78.6111717,Google
Willow-spring,"$529,900",3,2.5,"2,311","7208 Ladora Dr, Willow Spring, NC 27592",1.49,"Custom built home in the highly desirable Bloomfield subdivision! This home sits on a gorgeous 1.49 acre lot offering tons of outdoor space for the entire family! There is a beautiful wrap around covered porch, a screened-in porch in the rear and a sizeable deck in back as well! The main level",Michael Dale Stonedale Realty Group LLC,35.5888013,-78.7075574,Google
Willow-spring,"$449,900",Discover,2.5,"1,962","221 Tamworth Dr, Willow Spring, NC 27592",0.92,"Discover the convenience of a first-floor primary bedroom suite, offering privacy and ease of access. The home is located on a quiet cul-de-sac street. No HOA! A small outside workshop with covered outside space perfect for your riding lawn mower and off-road toys. This home boasts a separate",Rose Bogard Costello Real Estate & Investm,35.5654934,-78.5969132,Google
Willow-spring,"$439,000",3,2,"1,465","116 Oak Ridge Dr, Willow Spring, NC 27592",0.72,"Ask about closing costs and rate buy down. One level living on large private lot. Feel like you are living in the Country but close to shopping and major highways. Updates include new paint inside and out, new roof and gutters, new deck, beautiful granite countertops in kitchen, new stainless",Jodi Walsh Allen Tate/Cary,35.5612912,-78.5888566,Google
Willow-spring,"$468,000",3,2.5,"2,427","2216 Fairway Green Dr, Fuquay Varina, NC 27526",N/A,"NEW PRICE! Beautiful and Well Cared for Hartford plan with MAIN LEVEL OWNER'S SUITE! Well designed kitchen and breakfast room open to the living room providing the perfect entertainment venue or just the calm of the modern fireplace. Formal dining, or a perfect office is also provided just off the",Jenn Rowland Fonville Morisey/Cary Sales,35.5478376,-78.7607829,Nominatim
Willow-spring,"$430,000",Looking,2,"1,728","1228 Dupree Rd, Willow Spring, NC 27592",1.12,"Looking for privacy and over an acre? Here it is! 3 bed 2 bath home. The home is technically in Wake county but the road is in Johnston County so homeowner pays Johnston County taxes. New plank flooring, Water heater replaced 2024, HVAC serviced and sanitized 2024, new dishwasher 2023. Screened",Courtney Allee Crown & Key Realty LLC,35.5505883,-78.6682617,Google
Willow-spring,"$489,000",Beautiful,2.5,"2,534","2072 Rowland Pond Dr, Willow Spring, NC 27592",0.53,Beautiful 2-Story home in nice neighborhood with recent upgrades. Updated hardwood flooring and new stain master pet protect carpet in upstairs bedrooms. Quartz countertops and stainless-steel appliances in kitchen are included. Wood burning fireplace in updated living room. Downstairs Owner's,Rhonda Pate KW Realty Platinum,35.5951102,-78.744783,Google
Willow-spring,"$430,000",Welcome,2,"1,923","26 Rio Grande Ln, Willow Spring(s), NC 27592",0.61,"Welcome to 26 Rio Grande! This beautiful, ENERGY STAR certified, 3 bedroom RANCH home was built in 2021 as the model home for this neighborhood. Step into luxury and comfort, this fantastic home has an open floor plan which includes high ceilings and LVP flooring throughout the living area. The",Marti Hampton EXP Realty LLC,35.5438092,-78.6674039,Google
Willow-spring,"$3,000",3,3,"2,528","71 Bethany Cir, Angier, NC 27501",0.47,"NO CITY TAXES! $3,000 INCENTIVE WITH USE OF PREFERRED LENDER! WELCOME HOME! This beautifully maintained home tucked away in the lovely Greystone community is perfect for peace and tranquility. Home boasts a large 3 car garage and storage shed. Step inside and enjoy main level living with a",Mel Goeller RE/MAX SOUTHLAND REALTY II,35.5308677,-78.6115423,Google
Willow-spring,"$439,500",Wonderfully,2.5,"2,524","320 Sunrise Ridge Dr, Willow Spring, NC 27592",0.59,Wonderfully Built 2020 home in the desirable Summer Ridge neighborhood in Willow Spring with primary bedroom on main! Huge fenced-in backyard with plenty of space to entertain and spend time outdoors! 3 bedrooms upstairs with large bonus room!,CJ Jones Mark Spain Real Estate,35.5511828,-78.6534256,Google
Willow-spring,"$453,490",4,3,"2,511","165 Ogburn Hicks Way, Willow Spring, NC 27592",3,"Welcome to 165 Ogburn Hicks Way at the Reserve at Satterfield Farms, a no HOA new home community located in Willow Springs, NC, just 15 miles from downtown Raleigh and only minutes from nearby shopping centers and eateries. This home began construction in September 2024 and is estimated to be","Brittni Sanneh D.R. Horton, Inc.",35.5593695,-78.6355167,Google
Willow-spring,"$419,990",4,2.5,"2,423","8869 Tartan Clan Dr, Willow Springs, NC 27592",N/A,"Best value single family homes in Wake County, 7 miles to downtown Fuquay Varina and 30 minutes from downtown Raleigh. Get the space you need with a larger home in a serene community setting at Highland Ridge. Including luxury features: white cabinets, granite, Hardie plank siding. Spacious yards",Linda Shaw Esteem Properties,35.531735,-78.721249,Google
Willow-spring,"$419,990",4,2.5,"2,423","517 Freedom Trail Dr, Willow Spring, NC 27592",N/A,"Best value single family homes in Wake County, 7 miles to downtown Fuquay Varina and 30 minutes from downtown Raleigh. Get the space you need with a larger home in a serene community setting at Highland Ridge. Including luxury features: white cabinets, granite, Hardie plank siding. Spacious yards",Linda Shaw Esteem Properties,35.532006,-78.720838,Google
Willow-spring,"$447,777",3,2.5,"2,338","1412 Willow Landing Way, Willow Spring, NC 27592",0.65,"Nestled in the heart of Southern Wake County, this gorgeous Energy Star Certified home offers over half an acre of pure tranquility and is just minutes from downtown Fuquay Varina. Boasting a spacious open-concept design perfect for entertaining, this home features a dedicated office space, an open",L. Calvin Ramsey Ramsey Realtors Team Inc,35.5766611,-78.6943911,Google
Willow-spring,"$440,082",3,2,"1,910","1408 Willow Landing Way, Willow Spring, NC 27592",0.59,"Take a look at this one-story ENERGY STAR certified home on a .591-acre homesite. The home includes fiber cement siding for durability and low-maintenance. The welcoming, open floorplan has 9ft ceilings in the family room and lots of LVP flooring throughout the first floor. Grand owners suite",L. Calvin Ramsey Ramsey Realtors Team Inc,35.5765863,-78.6938368,Google
Willow-spring,"$420,000",Come,2.5,"2,175","184 Ogburn Hicks Way, Willow Springs, NC 27592",1,"Come tour 184 Ogburn Hicks Way! A beautifully finished new home at the Reserve at Satterfield, a no HOA new home community located in located in Willow Springs, NC.Home is in final stage of construction. The Penwell plan is sure to please with the openness you desire offering 3 bedrooms","Brittni Sanneh D.R. Horton, Inc.",35.5591992,-78.6360078,Google
Willow-spring,"$435,000",Walk,3,"2,511","200 Ogburn Hicks Way, Willow Springs, NC 27592",0.79,"Walk into 200 Ogburn Hicks Way at the Reserve at Satterfield Farms, a no HOA new home community located in Willow Springs, NC, just 20 miles from downtown Raleigh.The Hayden plan offers 4 bedrooms and 3 baths in an efficiently designed 2,511 sqft home. The main level boasts a flex room","Brittni Sanneh D.R. Horton, Inc.",35.5588267,-78.63586939999999,Google
Willow-spring,"$415,000",Welcome,2.5,"2,175","3125 White Memorial Church Rd, Willow Spring, NC 27592",1.59,"Welcome to 3125 White Memorial Church Rd at the Reserve at Satterfield Farms, a no HOA new home community located in Willow Springs, NC, just 20 miles from downtown Raleigh.Meet the Penwell plan - sure to please with all the important features you desire! This home features 3 bedrooms,","Brittni Sanneh D.R. Horton, Inc.",35.5630573,-78.6348332,Google
Willow-spring,$5000,3,2,"2,304","92 Woodbark Cove Unit Lot 14, Willow Spring, NC 27592",0.79,Builder pays up to $5000 in concessions (conditions may apply). Terri Capps with North State Bank will pay up to 1% of the Buyer's CC. Appreciate this charming home that offers 3 bedrooms and 2 full bathrooms which exude warmth and comfort. Step inside and discover a spacious layout that blends,Rodney Carroll HOMETOWNE REALTY,35.5339763,-78.6369892,Google
Willow-spring,"$525,000",Nearly,2.5,"2,533","714 Catherine Lake Ct, Fuquay-Varina, NC 27526",0.26,"Nearly new construction in an ideal Fuquay Varina location! Boasting one of the largest lots in North Lakes, this Terramor Homes beauty features three large bedrooms, including the primary suite on the main level. You'll love the light filled separate dining room, open floor plan and large first",Kendra Douros Coldwell Banker Advantage,35.572505500000005,-78.739146,Nominatim
Willow-spring,$7000,3,2.5,"1,602","1554 Middle Ridge Dr, Willow Spring, NC 27592",1.23,"Peaceful rural retreat with easy commute, situated on 1.23 acres this home offers buyer incentive of $7000 with lender approval toward interest rate buy-down and/or closing cost. Enjoy your evening on the deck overlooking the rear yard backing up to the woods offers privacy and beautiful view. The",Brenda Goff Coldwell Banker Advantage,35.6086928,-78.6932398,Google
Willow-spring,"$390,000",Welcome,2.5,"1,757","15 Axum Rd, Willow Spring, NC 27592",0.75,"Welcome to your dream home! This delightful 3 bed 2.5 bath property offers the perfect blend of comfort and style, situated on a generous .75-acre open lot with NO HOA! Step inside to discover a warm and inviting family room featuring a cozy fireplace, seamlessly connecting to a modern kitchen",Sarah El-Halabi Keller Williams Realty,35.5464424,-78.61515399999999,Google
Willow-spring,"$330,000",3,2,"1,279","108 Danbury Ct, Willow Spring, NC 27592",1.17,"Well maintained, single living, split floorplan ranch, with breathing room in Willow Spring! Large lot with trees backing and large deck in a cul de sac. Freshly paved driveway and detached garage have been added, brand new!!",Donya Clark Front Porch Realty,35.5432331,-78.64481789999999,Google
Willow-spring,"$365,000",Welcome,2,"1,361","6205 Silver Spring Ct, Willow Spring, NC 27592",0.9,"Welcome to your dream ranch home! This charming 3-bed, 2-bath residence offers the perfect blend of comfort and style, nestled on a spacious near acre lot. As you step inside, you'll be greeted by soaring vaulted ceilings that create an airy and inviting atmosphere. The brand-new flooring",Rachel Rapacz Kairos Brokers LLC,35.610494,-78.7020685,Google
Willow-spring,"$395,000",2,THIS,"1,732","14060 Nc 50 Hwy N, Willow Spring, NC 27592",3.1,"THIS IS TRULY A GREAT PLACE TO LIVE.. NEAR THE NEW MIDDLE CREEK CROSSING, THIS NICE RANCH STYLE HOME WITH AN OVERSIZED ATTACHED GARAGE SITUATED ON A 3 PLUS ACRE UNRESTRICTED LOT. A SIZEABLE FAMILY ROOM WITH A MASONTRY FIREPLACE, CUSTOM MADE KITCHEN AND BATHROOM CABINETS REFLECT QUALITY. WHILE WE",Hamilton Greene Fathom Realty NC,35.5619569,-78.5930305,Google
Willow-spring,"$285,000",Experience,2,"1,082","2009 Mount Pleasant Rd, Willow Spring, NC 27592",0.92,"Experience country living in this 3-bedroom, 2-bath ranch-style home on a spacious 0.92-acre lot. It is ideal for those seeking a peaceful lifestyle. The property features nearly an acre of flat land with a storage shed, and the house has a solid structure and great potential. Enjoy peace of mind",Susan Ayers HomeZu,35.5528094,-78.6289907,Google
Willow-spring,"$279,900",3,2,"1,266","120 Meadow Ridge Dr, Willow Spring, NC 27592",2.13,"Located on a cul-de-sac street in idyllic Willow Springs, this home is a fantastic canvas for investors or anyone looking to make a space truly their own. This is a great opportunity for home buyers looking to build sweat equity with cosmetic updates. This home offers a split floorplan, separate","Cara Grow Real Broker, LLC",35.54370530000001,-78.6043057,Google
Willow-spring,"$465,000",Custom,2,"2,071","522 Spruce Meadows Ln, Willow Spring, NC 27592",0.48,"Custom home on half-acre parcel loocated 25 mins from DT Raleigh. Bright, open split-bedroom floor plan with elegant hardwoods. Family room features a stone fireplace. Gourmet kitchen with maple cabinets, granite counters, tile backsplash, and stainless steel appliances. Master suite includes a",Darryl Peebles The Ocean Group,35.5920568,-78.7375354,Google
Willow-spring,"$499,000",Welcome,3,"2,790","2706 Nassau Trace, Fuquay-Varina, NC 27526",N/A,"Welcome to this beautiful, modern Hidden Valley ranch home where the yard maintenance is INCLUDED! In the foyer, you are greeted by a rustic chandelier and a tall barn door. Two generously-sized secondary bedrooms and a full bath are to your right. There's new carpet in all the downstairs bedrooms.",Courtney Caves Rick Shepard Realty,35.54966770865228,-78.76016608592795,Nominatim
Willow-spring,"$18,458",N/A,N/A,N/A,"Lot 22 Ennis Rd, Benson, NC 27504",10.83,"Don't miss out on this incredible opportunity to own and develop a prime piece of land in Benson, Johnston County, NC. Whether you're looking to build your dream home, invest in a versatile property, or create a recreational haven, this 10.83-acre parcel offers endless possibilities.",Andrea Ochoa Collective Realty LLC,35.5229319,-78.57955989999999,Google
Willow-spring,"$374,000",3,2.5,"1,710","6305 Silver Spring Ct, Willow Spring, NC 27592",1.23,"Impeccably maintained and updated home on private 1.2 Acre lot w/2 car garage! WOOD & TILE floors, NEW CARPET & Fresh Paint welcome you! NEW 1ST FLOOR AC UNIT! The Kitchen features QUARTZ counters, updates to cabinets, TILE flooring & back splash; open to bright breakfast area. Upstairs is a",Pete Marston Relevate Real Estate Inc.,35.6093203,-78.69970359999999,Google
Willow-spring,"$525,000",BEAUTIFUL,3.5,"2,432","8217 Cannon Grove Dr, Willow Spring, NC 27592",0.51,"BEAUTIFUL 2020 HOME WITH AN OPEN FLOOR PLAN. SUPREMELY MANICURED GROUNDS, THIS HOME IS IN A QUIET NEIGHBORHOOD IN BEAUTIFUL WILLOW SPRING. FEATURING 4 BEDROOMS, 3.5 BATH PLUS A LOFT THIS HOME IS SURE TO MAKE A GREAT HOME FOR YOU AND YOUR FAMILY",Kandy Benton Mark Spain Real Estate,35.5547829,-78.6938436,Google
Willow-spring,"$475,000",No,3,"2,650","1843 Streamsong Cir, Fuquay Varina, NC 27526",N/A,"No waiting on builders, move-in ready home! This three bedroom (+ loft) home features an open concept floor plan that seamlessly connects the spacious living area, dining room, and kitchen, creating an ideal space for entertaining guests. The gourmet kitchen features quartz countertops, tile",Rebecca Ellis Keller Williams Preferred Realty,35.5469047,-78.7682656,Nominatim
Willow-spring,"$339,000",Delightful,2,"1,296","1492 Moneypenny Ct, Willow Spring, NC 27592",0.73,"Delightful 3-bedroom, 2-bath ranch home nestled on a corner lot in a serene rural area, offering a perfect blend of comfort and tranquility. This cozy residence features a spacious, fenced yard perfect for outdoor activities, providing plenty of space for children and pets to play safely. The large",Shirley Harvey Mark Spain Real Estate,35.5855806,-78.6909953,Google
Willow-spring,"$460,000",Discover,2,"2,146","7513 Frasier Fir Place, Willow Spring, NC 27592",0.6,"Discover this stunning Energy Star Certified home nestled on over half an acre in the sought-after southern Wake County! This expansive ranch-style home features 3 bedrooms and 2 bathrooms, offering 2,115 square feet of luxurious living space. Enjoy 9' ceilings throughout, with soaring volume","Joseph Wells Real Broker, LLC",35.5777181,-78.69583039999999,Google
Willow-spring,"$2,500",4,3,"3,146","2424 Nassau Trace, Fuquay-Varina, NC 27526",N/A,"NEW PRICE & MOTIVATED SELLERS!! $2,500 in Closing Cost offered with acceptable Offer and Contract. Hard to find Ranch living with 4 Bedrooms and 3 Full Bathrooms. The Second Floor offers Bedroom, Bathroom and Bonus. With 3 Bedrooms on the first floor this open floor plan works so well. Once you",Paul Russell Coldwell Banker HPW,35.5492913,-78.7616371,Nominatim
